Stno,Chip,Database Id,Surname,First name,YB,S,Block,nc,Start,Finish,Time,Classifier,Club no.,Cl.name,City,Nat,Cl. no.,Short,Long,Num1,Num2,Num3,Text1,Text2,Text3,Adr. name,Street,Line2,Zip,City,Phone,Fax,EMail,Id/Club,Rented,Start fee,Paid,Course no.,Course,km,m,Course controls,Pl,Start punch,Finish punch,Control1,Punch1,Control2,Punch2,Control3,Punch3,Control4,Punch4,Control5,Punch5,Control6,Punch6,Control7,Punch7,Control8,Punch8,Control9,Punch9,Control10,Punch10,(may be more) ...,,,,,,,,,,,,,,,,,
,219397,901,Miljković,Dora,,M,,0,53:00,99:37,46:37,0,184,OK Jelen,OK Jelen,CRO,133,OPEN,OPEN,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,4,,99:37,64,05:51,59,10:07,66,22:20,67,25:16,34,31:39,68,34:14,65,43:48,43,45:23,100,45:57,,,,,,,,,,,,,,,,,,,,
,7208677,1012,Schmiedeberg,Anke,,M,,0,41:00,89:49,48:49,0,178,LG Ost,LG Ost,GER,133,OPEN,OPEN,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,5,,89:49,64,10:50,59,15:36,66,18:48,67,22:32,34,28:04,68,32:22,65,43:08,43,46:54,100,47:48,,,,,,,,,,,,,,,,,,,,
,442575,1035,Sladič,Roman,,M,,0,47:00,102:25,55:25,0,169,ŠOK,Škofjeloški orientacijski klub,SLO,133,OPEN,OPEN,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,6,,102:25,64,06:47,59,11:42,66,14:51,67,18:32,34,33:20,68,37:22,65,48:07,43,53:30,100,54:24,,,,,,,,,,,,,,,,,,,,
,2120027,883,Schubert,Marija,,M,,0,44:00,117:45,73:45,0,174,OK MERZ CRO,OK Ivan Merz,CRO,133,OPEN,OPEN,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,7,,117:45,64,12:51,59,16:20,66,18:33,67,22:00,34,54:52,68,57:58,65,69:55,43,72:12,100,72:58,,,,,,,,,,,,,,,,,,,,
,1416414,846,Holenda,Karmen,,M,,0,50:00,153:15,103:15,0,200,OK Varaždin,Orijentacijski klub Varaždin,CRO,133,OPEN,OPEN,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,8,,153:15,64,10:15,59,29:23,66,34:22,67,41:05,34,56:57,68,63:10,65,87:09,43,99:30,100,101:15,,,,,,,,,,,,,,,,,,,,
,232289,991,Mesić,Maša,,M,,0,56:00,,,1,165,Vihor,OK Vihor,CRO,133,OPEN,OPEN,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,418498,945,Pavić,Monika,,M,,0,20:00,39:20,19:20,0,165,Vihor,OK Vihor,CRO,117,Ž12,Ž12,,,,,,,,,,,,,,,,0,0,0,22,MW12,2.06,45,7,1,,39:20,57,02:07,58,05:52,59,09:28,60,11:12,61,14:00,62,17:25,100,18:45,,,,,,,,,,,,,,,,,,,,,,,,
,7551552,887,Delić,Dora,,M,,0,23:00,42:21,19:21,0,184,OK Jelen,OK Jelen,CRO,117,Ž12,Ž12,,,,,,,,,,,,,,,,0,0,0,22,MW12,2.06,45,7,2,,42:21,57,01:46,58,05:27,59,09:05,60,11:04,61,13:48,62,17:27,100,18:44,,,,,,,,,,,,,,,,,,,,,,,,
,8250707,914,Okle,Sarina,,M,,0,14:00,34:05,20:05,0,183,Swiss O Tours,Swiss O Tours,SUI,117,Ž12,Ž12,,,,,,,,,,,,,,,,0,0,0,22,MW12,2.06,45,7,3,,34:05,57,01:59,58,07:25,59,10:09,60,11:41,61,14:22,62,18:02,100,19:27,,,,,,,,,,,,,,,,,,,,,,,,
,7055033,886,Delić,Sara,,M,,0,17:00,42:19,25:19,0,184,OK Jelen,OK Jelen,CRO,117,Ž12,Ž12,,,,,,,,,,,,,,,,0,0,0,22,MW12,2.06,45,7,4,,42:19,57,01:44,58,10:05,59,15:01,60,16:58,61,19:45,62,23:28,100,24:44,,,,,,,,,,,,,,,,,,,,,,,,
,2133024,1040,Hercigonja,Lucija,,M,,0,05:00,33:31,28:31,0,166,KAP,OK Kapela,CRO,117,Ž12,Ž12,,,,,,,,,,,,,,,,0,0,0,22,MW12,2.06,45,7,5,,33:31,57,02:07,58,06:58,59,13:40,60,15:45,61,19:00,62,26:26,100,27:50,,,,,,,,,,,,,,,,,,,,,,,,
,8300220,937,Rako,Paola,,M,,0,11:00,42:17,31:17,0,165,Vihor,OK Vihor,CRO,117,Ž12,Ž12,,,,,,,,,,,,,,,,0,0,0,22,MW12,2.06,45,7,6,,42:17,57,04:05,58,09:15,59,16:40,60,18:28,61,26:07,62,29:29,100,30:43,,,,,,,,,,,,,,,,,,,,,,,,
,2061276,1006,Vukelić,Dora,,M,,0,12:00,34:20,22:20,0,171,Maksimir,OK Maksimir,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,1,,34:20,31,02:30,44,06:25,59,08:07,53,10:06,52,13:34,63,15:08,61,17:16,62,20:25,100,21:43,,,,,,,,,,,,,,,,,,,,
,893805,1025,Gobec,Kimi Marija,,M,,0,30:00,58:00,28:00,0,165,Vihor,OK Vihor,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,2,,58:00,31,03:29,44,09:24,59,11:38,53,14:09,52,18:20,63,20:26,61,23:17,62,26:08,100,27:21,,,,,,,,,,,,,,,,,,,,
,2113348,1018,Vidaković,Majda,,M,,0,27:00,58:05,31:05,0,166,KAP,OK Kapela,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,3,,58:05,31,02:52,44,06:50,59,09:29,53,12:30,52,17:07,63,19:05,61,26:05,62,29:16,100,30:26,,,,,,,,,,,,,,,,,,,,
,2133352,903,Dasović,Petra,,M,,0,39:00,70:56,31:56,0,166,KAP,OK Kapela,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,4,,70:56,31,04:51,44,10:03,59,11:59,53,14:41,52,20:02,63,21:08,61,25:13,62,29:38,100,31:20,,,,,,,,,,,,,,,,,,,,
,2113332,918,Kovač,Wanda,,M,,0,06:00,39:27,33:27,0,166,KAP,OK Kapela,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,5,,39:27,31,04:33,44,09:20,59,12:36,53,15:31,52,19:45,63,21:45,61,27:30,62,31:06,100,32:45,,,,,,,,,,,,,,,,,,,,
,5729,924,Štambuk,Lucija Marijela,,M,,0,36:00,71:30,35:30,0,174,OK MERZ CRO,OK Ivan Merz,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,6,,71:30,31,09:16,44,13:01,59,14:47,53,17:37,52,23:00,63,24:14,61,28:20,62,32:43,100,34:44,,,,,,,,,,,,,,,,,,,,
,2115782,968,Hodak,Mirta,,M,,0,15:00,50:37,35:37,0,165,Vihor,OK Vihor,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,7,,50:37,31,02:55,44,08:44,59,10:47,53,15:29,52,19:01,63,21:41,61,29:38,62,33:31,100,35:02,,,,,,,,,,,,,,,,,,,,
,2127101,856,Nikolić,Marta,,M,,0,09:00,45:42,36:42,0,165,Vihor,OK Vihor,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,8,,45:42,31,05:31,44,09:32,59,11:32,53,14:56,52,19:45,63,24:34,61,30:37,62,34:30,100,36:02,,,,,,,,,,,,,,,,,,,,
,222401,814,Radoš,Ivana,,M,,0,03:00,45:52,42:52,0,165,Vihor,OK Vihor,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,9,,45:52,31,04:33,44,10:54,59,12:53,53,16:14,52,20:09,63,30:26,61,36:56,62,40:32,100,42:06,,,,,,,,,,,,,,,,,,,,
,2113339,841,Potrebica,Ema,,M,,0,21:00,78:03,57:03,0,200,OK Varaždin,Orijentacijski klub Varaždin,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,10,,78:03,31,03:07,44,34:22,59,35:57,53,38:43,52,43:06,63,46:20,61,51:09,62,54:38,100,56:24,,,,,,,,,,,,,,,,,,,,
,,1044,,Vacant,,M,,0,24:00,,,0,,,,,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1045,,Vacant,,M,,0,18:00,,,0,,,,,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2132926,876,Drobić,Melissa,,M,,0,33:00,74:23,41:23,3,166,KAP,OK Kapela,CRO,119,Ž14,Ž14,,,,,,,,,,,,,,,,0,0,0,24,MW14,2.62,70,9,,,74:23,31,12:09,44,15:06,59,16:56,53,25:49,,,,,61,35:34,,,100,40:40,,,,,,,,,,,,,,,,,,,,
,1428386,874,Storhov,Mathea Spets,,M,,0,07:00,42:06,35:06,0,198,FREIDIG- Norway,FREIDIG-Norway,NOR,131,Ž16,Ž16,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,1,,42:06,57,01:35,64,03:28,67,05:05,66,07:10,63,14:16,69,17:23,55,20:37,41,23:00,39,25:04,42,31:59,62,33:31,100,34:35,,,,,,,,,,,,,,
,5768,923,Štambuk,Zdenka Petra,,M,,0,04:00,43:08,39:08,0,174,OK MERZ CRO,OK Ivan Merz,CRO,131,Ž16,Ž16,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,2,,43:08,57,01:39,64,04:11,67,05:56,66,08:34,63,11:30,69,15:22,55,18:03,41,20:46,39,28:09,42,35:28,62,37:28,100,38:37,,,,,,,,,,,,,,
,5738,1068,Boban,Rea,,M,,0,13:00,100:48,87:48,0,174,OK MERZ CRO,OK Ivan Merz,CRO,131,Ž16,Ž16,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,3,,100:48,57,02:02,64,18:05,67,20:02,66,23:37,63,28:26,69,34:04,55,45:25,41,49:28,39,70:37,42,83:32,62,85:23,100,87:02,,,,,,,,,,,,,,
,,1069,,Vacant,,M,,0,10:00,,,0,,,,,131,Ž16,Ž16,,,,,,,,,,,,,,,,0,0,0,28,"W55, W16",3.35,125,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2105108,849,Jerković Perić,Olga,,M,,0,53:00,102:59,49:59,0,166,KAP,OK Kapela,CRO,129,Ž20,Ž20,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,1,,102:59,56,04:15,32,08:07,33,09:23,34,13:01,38,21:44,35,24:31,39,34:31,41,37:10,40,38:12,39,40:02,42,46:25,43,48:54,100,49:20,,,,,,,,,,,,
,1333269,990,Jeřábková,Nina,,M,,0,59:00,124:11,65:11,0,180,OK JISKRA NOVÝ BOR,OK JISKRA NOVÝ BOR,CZE,129,Ž20,Ž20,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,2,,124:11,56,02:37,32,07:08,33,08:02,34,16:38,38,24:35,35,31:59,39,46:39,41,50:09,40,51:16,39,54:01,42,61:16,43,64:07,100,64:37,,,,,,,,,,,,
,8231003,825,Pavlin,Paula,,M,,0,47:00,119:34,72:34,0,165,Vihor,OK Vihor,CRO,129,Ž20,Ž20,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,3,,119:34,56,04:25,32,11:08,33,12:05,34,18:58,38,29:46,35,35:45,39,51:51,41,55:11,40,56:35,39,59:19,42,69:34,43,71:24,100,71:58,,,,,,,,,,,,
,,1064,,Vacant,,M,,0,56:00,,,0,,,,,129,Ž20,Ž20,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1065,,Vacant,,M,,0,50:00,,,0,,,,,129,Ž20,Ž20,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1977061,956,Hellberg,Karolina,,M,,0,34:00,90:22,56:22,0,190,SIK,Sundbybergs IK,SWE,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,1,,90:22,31,01:51,32,04:42,33,05:33,34,10:28,35,20:34,36,25:32,37,28:48,38,34:18,39,41:55,40,44:12,41,46:46,39,48:50,42,53:24,43,55:18,100,55:48,,,,,,,,
,8370466,958,Carlstein,Magdalena,,M,,0,13:00,71:30,58:30,0,189,IFK Lidingö,IFK Lidingö SOK,SWE,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,2,,71:30,31,01:59,32,04:39,33,05:29,34,09:30,35,18:38,36,25:01,37,28:48,38,34:19,39,43:42,40,45:40,41,46:47,39,49:02,42,55:26,43,57:24,100,57:55,,,,,,,,
,552005,858,Vukmanović,Vinka,,M,,0,31:00,98:15,67:15,0,166,KAP,OK Kapela,CRO,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,3,,98:15,31,02:20,32,08:24,33,09:27,34,14:05,35,26:27,36,32:18,37,36:15,38,42:10,39,51:12,40,54:43,41,55:48,39,57:52,42,63:44,43,65:58,100,66:35,,,,,,,,
,1403140,930,Pavić,Mirja,,M,,0,22:00,89:25,67:25,0,168,JAP,OK Japetic,CRO,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,4,,89:25,31,02:01,32,06:55,33,07:49,34,12:05,35,20:55,36,27:40,37,30:55,38,36:39,39,45:19,40,48:20,41,49:27,39,51:31,42,64:38,43,66:21,100,66:51,,,,,,,,
,889671,925,Štambuk,Iva,,M,,0,37:00,115:30,78:30,0,174,OK MERZ CRO,OK Ivan Merz,CRO,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,5,,115:30,31,02:42,32,06:53,33,07:57,34,15:33,35,31:06,36,38:46,37,43:26,38,50:08,39,59:02,40,63:19,41,65:19,39,67:25,42,75:36,43,77:18,100,77:52,,,,,,,,
,7663976,877,Beblek,Ana,,M,,0,16:00,99:34,83:34,0,184,OK Jelen,OK Jelen,CRO,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,6,,99:34,31,02:28,32,10:27,33,11:38,34,18:55,35,31:06,36,39:05,37,44:19,38,51:34,39,63:46,40,66:19,41,67:36,39,70:43,42,80:23,43,82:27,100,82:58,,,,,,,,
,2077619,1034,Gantar,Lara,,M,,0,28:00,112:14,84:14,0,170,OK Azimut,OK Azimut,SLO,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,7,,112:14,31,02:33,32,07:06,33,08:15,34,13:43,35,25:16,36,31:15,37,49:12,38,56:46,39,69:24,40,71:01,41,72:12,39,74:33,42,80:47,43,83:04,100,83:38,,,,,,,,
,8050200,1015,Tišljar,Ana,,M,,0,04:00,92:51,88:51,0,176,ORI,OK Orion,CRO,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,8,,92:51,31,02:14,32,07:43,33,08:45,34,13:59,35,28:53,36,37:41,37,42:13,38,50:46,39,73:32,40,75:32,41,76:50,39,79:06,42,86:03,43,87:50,100,88:18,,,,,,,,
,7600000,921,Jandrečić,Nola,,M,,0,10:00,99:38,89:38,0,168,JAP,OK Japetic,CRO,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,9,,99:38,31,06:57,32,11:38,33,12:27,34,22:43,35,33:02,36,40:07,37,48:01,38,54:52,39,68:15,40,70:49,41,72:07,39,78:25,42,84:53,43,88:29,100,89:00,,,,,,,,
,2118093,830,Brezak,Jelena,,M,,0,19:00,166:14,147:14,0,166,KAP,OK Kapela,CRO,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,10,,166:14,31,05:22,32,32:57,33,34:01,34,42:52,35,57:35,36,67:16,37,100:17,38,108:26,39,123:17,40,126:52,41,128:46,39,133:08,42,142:49,43,145:25,100,146:00,,,,,,,,
,,1082,,Vacant,,M,,0,25:00,,,0,,,,,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1083,,Vacant,,M,,0,07:00,,,0,,,,,138,Ž21A,Ž21A,,,,,,,,,,,,,,,,0,0,0,19,W21A,6.47,220,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,237596,909,Baburek,Gabrijela,,M,,0,115:00,162:16,47:16,0,168,JAP,OK Japetic,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,1,,162:16,58,05:49,59,08:39,66,11:24,63,16:17,69,21:20,49,23:10,40,28:40,55,32:49,65,43:38,62,44:51,100,46:24,,,,,,,,,,,,,,,,
,681889,951,Škodová,Eliška,,M,,0,88:00,135:17,47:17,0,,,,,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,2,,135:17,58,05:14,59,08:34,66,11:10,63,15:32,69,20:47,49,22:45,40,30:36,55,35:04,65,43:40,62,44:19,100,46:31,,,,,,,,,,,,,,,,
,2056180,808,Paskuj,Mátyásné,,M,,0,82:00,135:39,53:39,0,201,MCB,Maccabi VAC - Hungary,HUN,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,3,,135:39,58,07:22,59,10:22,66,13:22,63,17:36,69,23:59,49,26:21,40,32:17,55,36:20,65,48:45,62,51:07,100,52:49,,,,,,,,,,,,,,,,
,7830625,888,Delić,Ana,,M,,0,106:00,161:14,55:14,0,184,OK Jelen,OK Jelen,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,4,,161:14,58,06:41,59,09:56,66,13:07,63,23:57,69,28:55,49,30:58,40,36:02,55,41:35,65,52:14,62,53:07,100,54:35,,,,,,,,,,,,,,,,
,2105097,1019,Bergant Vidaković,Sandra,,M,,0,91:00,146:45,55:45,0,166,KAP,OK Kapela,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,5,,146:45,58,06:31,59,09:35,66,13:00,63,17:48,69,23:10,49,25:22,40,31:45,55,36:26,65,52:10,62,53:26,100,54:59,,,,,,,,,,,,,,,,
,2144791,836,Gerjević,Lana,,M,,0,79:00,135:17,56:17,0,166,KAP,OK Kapela,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,6,,135:17,58,07:21,59,10:11,66,13:21,63,18:03,69,23:11,49,24:38,40,39:21,55,44:50,65,52:57,62,53:39,100,55:01,,,,,,,,,,,,,,,,
,2126435,838,Latinger,Sandra,,M,,0,109:00,165:26,56:26,0,166,KAP,OK Kapela,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,7,,165:26,58,06:48,59,10:32,66,13:54,63,21:05,69,27:14,49,29:30,40,34:55,55,39:09,65,52:14,62,53:45,100,55:28,,,,,,,,,,,,,,,,
,2128411,890,Kos,Ines,,M,,0,85:00,142:45,57:45,0,166,KAP,OK Kapela,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,8,,142:45,58,05:26,59,07:41,66,09:47,63,23:11,69,28:14,49,29:53,40,38:32,55,45:15,65,55:11,62,55:52,100,57:10,,,,,,,,,,,,,,,,
,7190889,996,Držaić,Doroteja,,M,,0,55:00,116:53,61:53,0,171,Maksimir,OK Maksimir,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,9,,116:53,58,04:22,59,06:45,66,09:13,63,21:16,69,34:44,49,36:30,40,41:41,55,45:05,65,58:51,62,59:41,100,61:04,,,,,,,,,,,,,,,,
,410619,881,Stanić,Suzana,,M,,0,97:00,170:28,73:28,0,166,KAP,OK Kapela,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,10,,170:28,58,08:20,59,12:09,66,14:49,63,31:43,69,41:36,49,42:48,40,50:19,55,55:21,65,69:04,62,71:20,100,72:49,,,,,,,,,,,,,,,,
,2133013,905,Mahečić,Ivana,,M,,0,64:00,138:42,74:42,0,166,KAP,OK Kapela,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,11,,138:42,58,06:20,59,10:52,66,13:50,63,18:35,69,35:35,49,37:16,40,49:03,55,54:41,65,70:48,62,72:50,100,74:00,,,,,,,,,,,,,,,,
,406861,954,Sem,Anita,,M,,0,118:00,196:28,78:28,0,165,Vihor,OK Vihor,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,12,,196:28,58,07:58,59,12:12,66,19:42,63,32:16,69,38:28,49,40:42,40,57:00,55,61:45,65,73:07,62,75:51,100,77:35,,,,,,,,,,,,,,,,
,237595,908,Govedarica,Zvjezdana,,M,,0,73:00,165:42,92:42,0,168,JAP,OK Japetic,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,13,,165:42,58,11:41,59,16:28,66,22:33,63,27:35,69,40:29,49,44:46,40,64:33,55,74:43,65,88:12,62,89:38,100,91:30,,,,,,,,,,,,,,,,
,2143665,860,Dukić,Višnja,,M,,0,70:00,165:27,95:27,0,166,KAP,OK Kapela,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,14,,165:27,58,23:24,59,26:46,66,29:14,63,33:27,69,46:38,49,48:52,40,67:41,55,77:31,65,91:16,62,92:51,100,94:32,,,,,,,,,,,,,,,,
,2113460,1060,Potrebica,Tanja,,M,,0,58:00,155:53,97:53,0,200,OK Varaždin,Orijentacijski klub Varaždin,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,15,,155:53,58,07:25,59,10:24,66,13:05,63,24:40,69,34:14,49,35:52,40,42:46,55,73:49,65,94:18,62,95:13,100,96:58,,,,,,,,,,,,,,,,
,222415,935,Jurač,Ines,,M,,0,76:00,193:32,117:32,0,165,Vihor,OK Vihor,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,16,,193:32,58,29:49,59,35:32,66,39:40,63,54:36,69,69:00,49,71:24,40,79:56,55,86:58,65,105:52,62,114:52,100,116:37,,,,,,,,,,,,,,,,
,222403,812,Sučić,Melita,,M,,0,67:00,,,2,165,Vihor,OK Vihor,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,,,,58,34:18,59,39:24,66,42:06,63,68:14,69,73:34,49,77:07,40,83:31,,,,,,,,,,,,,,,,,,,,,,,,
,2088253,884,Plevnik,Petra,,M,,0,94:00,198:58,104:58,3,177,BJE,OK Bjelovar,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,,,198:58,58,08:19,59,11:40,66,14:33,63,56:54,69,62:14,49,64:33,,,,,,,,,,,,,,,,,,,,,,,,,,
,222412,835,Kovačić,Ana,,M,,0,112:00,166:43,54:43,3,165,Vihor,OK Vihor,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,,,166:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251688,988,Krahenbuhl,Kyra,,M,,0,61:00,,,1,171,Maksimir,OK Maksimir,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,822,Dukić,Helena,,M,,0,100:00,,,1,165,Vihor,OK Vihor,CRO,127,Ž21B,Ž21B,,,,,,,,,,,,,,,,0,0,0,30,W21B,3.72,110,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7061277,986,Cini,Fabiana,,M,,0,35:00,105:28,70:28,0,171,Maksimir,OK Maksimir,CRO,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,1,,105:28,56,04:14,32,08:38,33,09:59,34,16:43,38,25:48,35,32:53,39,49:33,41,52:33,40,53:58,39,56:05,42,66:33,43,69:13,100,69:50,,,,,,,,,,,,
,8220267,1010,"Riet, Van De",Dunja,,M,,0,23:00,101:41,78:41,0,171,Maksimir,OK Maksimir,CRO,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,2,,101:41,56,03:25,32,07:42,33,09:17,34,19:32,38,32:25,35,37:22,39,54:34,41,57:36,40,58:58,39,61:25,42,69:12,43,77:09,100,77:54,,,,,,,,,,,,
,219392,973,Bedeković Tanković,Martina,,M,,0,05:00,87:33,82:33,0,184,OK Jelen,OK Jelen,CRO,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,3,,87:33,56,05:53,32,10:30,33,11:20,34,17:21,38,31:08,35,51:47,39,64:50,41,67:20,40,68:36,39,70:48,42,78:53,43,81:21,100,81:58,,,,,,,,,,,,
,8438,1001,Jeřábková,Tereza,,M,,0,14:00,96:56,82:56,0,180,OK JISKRA NOVÝ BOR,OK JISKRA NOVÝ BOR,CZE,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,4,,96:56,56,02:55,32,08:03,33,09:05,34,17:59,38,27:53,35,37:33,39,56:37,41,59:31,40,65:37,39,67:46,42,78:57,43,81:36,100,82:18,,,,,,,,,,,,
,2105096,865,Čorko Meštrović,Irena,,M,,0,29:00,113:26,84:26,0,166,KAP,OK Kapela,CRO,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,5,,113:26,56,07:21,32,10:56,33,12:53,34,22:27,38,31:54,35,40:04,39,52:41,41,56:26,40,57:40,39,59:35,42,80:24,43,83:01,100,83:41,,,,,,,,,,,,
,1420813,897,Šantić,Nikolina,,M,,0,26:00,117:12,91:12,0,177,BJE,OK Bjelovar,CRO,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,6,,117:12,56,04:41,32,10:46,33,12:01,34,18:36,38,28:57,35,34:03,39,51:37,41,54:44,40,56:06,39,58:31,42,87:03,43,89:42,100,90:21,,,,,,,,,,,,
,2067883,1014,Stipić,Bernardica,,M,,0,11:00,104:27,93:27,0,165,Vihor,OK Vihor,CRO,132,Ž35,Ž35,,,,,,,,,,,,,,,,0,0,0,20,"W20, W35",5.11,165,13,7,,104:27,56,10:22,32,17:58,33,19:17,34,29:07,38,44:13,35,50:04,39,66:46,41,69:55,40,71:20,39,73:42,42,86:05,43,92:08,100,92:46,,,,,,,,,,,,
